,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
16,Dark Intentions,2015,ActionDrama,5.3 / 10,https://yts.rs/movie/dark-intentions-2015," A married new mom Molly is struggling with leaving behind her career and now taking on the role of motherhood. She misses her former freedoms and is overwhelmed and at a breaking point. With her husband's urging she decides to reach out to a motherhood support group and meets Beth who seems to be a fellow sympathetic mom. But what are Beth's true intentions? Will Beth's dark past begin to show itself to Molly? Is Molly and her family safe? ",4242
17,Non son degno di te,1965,ComedyMusical,5.3 / 10,https://yts.rs/movie/non-son-degno-di-te-1965,"  ",2020
18,So in Love,1964,ComedyMusical,6.7 / 10,https://yts.rs/movie/so-in-love-1964," Gianni, an amateur singer, goes to Naples to do military service and falls in love with Carla, the marshal's daughter. Afterwards, winning a singing competition, he gets permission and begins a relationship with an upper-class girl. So Carla becomes jealous of him... ",2020
19,Se non avessi più te (1965),1965,ActionMusical,5.7 / 10,https://yts.rs/movie/se-non-avessi-piu-te-1965-1965," A young singer secretly gets married since he does not want to let his fans down. After a while the gutter press make up a love story which seriously worries his young bride. —Salvatore Santangelo ",1818
0,Collectors,2020,ActionAdventure,6.3 / 10,https://yts.rs/movie/collectors-2020," A search is underway for an ancient royal treasure in the city of Seoul. ",10605
1,The Blue Sky Maiden,1957,ComedyDrama,7.1 / 10,https://yts.rs/movie/the-blue-sky-maiden-1957," Yuko is sent to the coastal regions to be raised away from the rest of her sophisticated family where she finds out from her ill grandmother that she is actually the love child of her wealthy businessman father and his ex-secretary. ",3131
2,Blues in the Night (1941),1941,ActionCrime,6.8 / 10,https://yts.rs/movie/blues-in-the-night-1941-1941," ""Jigger' Lane forms a band that includes singer Ginger 'Character' Powell, wife of the trumpeter Leo Powell, and Nickie Haroyen and Peppi. All of them dedicate themselves to work as a unit and to play 'blues' music. The dedication isn't paying off in money and, while riding the rails in a boxcar, they meet and befriend a gangster named Del Davis. He offers them a job at a New Jersey roadhouse, where Powell falls in love with Kay Grant, a former 'real-good friend' of Davis. But when Powell learns that 'Character' is about to have a baby, he returns to her. ""Jigger"" tries to make Kay the band's singer and, when this fails, runs off with her. She leaves him with nothing to show for him except a nervous breakdown.Back at the roadhouse, after his recovery, Kay shows up, has a quarrel with Davis, shoots and kills him and plans to take back up with ""Jigger"", who knows better but just can't help himself. While she is waiting in a car for him, along comes cripple Brad Ames, who she put in that condition, and he gets in and drives the car over a cliff, leaving no survivors in the two-passenger crash. The band is back together at the end, still using boxcars as their transportation, but happy playing the blues. —Les Adams ",3434
3,The Creeping Flesh,1973,ActionHorror,6.2 / 10,https://yts.rs/movie/the-creeping-flesh-1973," A Victorian-age scientist returns to London with his paleontological bag-of-bones discovery from Papua New Guinea. Unfortunately, when exposed to water, flesh returns to the bones unleashing a malevolent being on the scientist's family and friends. ",4646
4,Pink Opaque,2020,ActionDrama,4 / 10,https://yts.rs/movie/pink-opaque-2020," Travis Wolfe lives in a world all his own, roaming the streets of Hollywood, struggling to finish his thesis documentary project for film school before he can graduate and start the next phase of life. After reconnecting with his estranged uncle Robin, a veteran television producer on the wrong side of his career, Travis attempts to unravel the mystery of his father's suicide. A glimmer of hope is offered through his relationship with Kristen, a streetwise girl from Koreatown with big dreams of her own. As tensions begin to brew with her protective older brother Bobby and family secrets put his newly established connection with Robin to the test, Travis struggles to hold it all together long enough to figure out his future, as well as his past. ",7272
5,Ilmojen kiitäjät,1955,ActionDrama,6.4 / 10,https://yts.rs/movie/ilmojen-kiitajat-1955," An ex-pilot and current baseballer is recalled into the U.S. Air Force and assumes an increasingly important role in Cold War deterrence. ",7171
6,How to Plan an Orgy in a Small Town,2015,ComedyDrama,5.5 / 10,https://yts.rs/movie/how-to-plan-an-orgy-in-a-small-town-2015," How to Plan an Orgy in a Small Town is about a group of friends who live in the picturesque town of Beaver's Ridge-the epitome of wholesomeness and strong family values. Their orderly life is interrupted by the homecoming of Cassie Cranston, whom they slut-shamed into leaving town when she was a teenager. Now a big-city sex writer, Cassie returns home to face an unwelcome reception by her former friends, and finds an opportunity to seek revenge by writing a book about them when they ask her if she'll help them plan an orgy. ",26058
7,Truth and Justice,2019,ActionDrama,8.2 / 10,https://yts.rs/movie/truth-and-justice-2019," Estonia, 1870. Young and staunch Andres along with his wife Krõõt arrive at a farm bought on a loan to establish their new life. Desolate and neglected between the marshes, Robber's Rise must be transformed into a place that will take care of the family. All they have to do is to break the resistance of the barren land, make his neighbour cooperate, and raise an heir - a son to inherit his father's life's work. But when nature refuses to bend, the neighbour turns out to be a roughneck rival, and Krõõt keeps giving birth to daughters, Andres struggles to find the right way. In his desperate search for truth and justice - from the court, the tavern and the Bible, he sacrifices his family, his friends and eventually himself. The beautiful dream of prosperous and nurturing Robber's Rise gives way to an obsession, resulting in none of the things Andres wanted and everything he was afraid of. ",5959
8,Hansel & Gretel,2013,Horror,2.8 / 10,https://yts.rs/movie/hansel-gretel-2013," In this modern retelling of the classic horror tale, teen siblings are enslaved by a psychotic recluse within her gruesome house of horrors in the woods. ",2828
9,Sharpe Sharpe's Eagle,1993,ActionAdventure,7.9 / 10,https://yts.rs/movie/sharpe-sharpes-eagle-1993," Sharpe is a Captain saddled with the South Essex, a battalion run by incompetents, and filled with soldiers who have never been in battle. When the South Essex loses its colors (its regimental flag), Sharpe vows to save the honor of the regiment by capturing a French Imperial standard: an eagle. —Kathy Li ",11110
10,Too Late (2015),2015,ActionDrama,6.7 / 10,https://yts.rs/movie/too-late-2015-2015," Explores the tangled relationship between a troubled private investigator and the missing woman he's hired to help find. ",8282
11,Knock on Any Door,1949,ActionCrime,6.7 / 10,https://yts.rs/movie/knock-on-any-door-1949," Andrew Morton is an attorney who made it out of the slums. Nick Romano is his client, a young man with a long string of crimes behind him. After he lost his paycheck gambling, hoping to buy his wife some jewelry, she announced she was pregnant, Later he finds her dead from suicide. When he turns again to robbery he's caught by a cop and Nick pumps all his bullets into him in frustration. Morton's appeal to the court emphasizes the evils of the slums. ",4545
12,Gagarin. Pervyy v kosmose,2013,AdventureBiography,6.6 / 10,https://yts.rs/movie/gagarin-pervyy-v-kosmose-2013," On April 12, 1961, Soviet cosmonaut Gagarin blasted off in a Vostok rocket and he orbited Earth for 108 minutes. He was the cosmonaut who was selected from over three thousand fighter pilots throughout the Soviet Union. ",5757
13,Potter's Ground,2021,ActionDrama,6.7 / 10,https://yts.rs/movie/potters-ground-2021," POTTER'S GROUND is a drama with a mystery at its center which tells the story of a team of Confederate marauders during the final days of the Civil War, who embark on a dangerous mission to unearth an ancient treasure. But fortune may come at a terrible price, as the men soon learn that some secrets are best kept buried. ",53934
14,Paws P.I.,2018,ActionComedy,6.8 / 10,https://yts.rs/movie/paws-p-i-2018," A boy determined to save his father's failing private detective business enlists the help of his pet dog and parrot...who talk. Together they will try to take down the town's tyrannical tycoon who's determined to stop a mansion from being turned into an animal rescue. ",6868
15,All Hallows' Eve,2016,Family,5.1 / 10,https://yts.rs/movie/all-hallows-eve-2016," As Eve celebrates her birthday on Halloween night, she discovers she's a witch and accidentally summons an old relative who wants to enslave the town. ",6262
16,The Unkindness of Ravens,2016,ActionDrama,5.1 / 10,https://yts.rs/movie/the-unkindness-of-ravens-2016," A homeless veteran battles to survive against his demons in the remote Highlands of Scotland ",5555
17,Dara iz Jasenovca (2020),2020,ActionDrama,8.3 / 10,https://yts.rs/movie/dara-iz-jasenovca-2020-2020," The film is set in the Nazi-occupied Croatian Ustasha regime ""NDH"" in former Yugoslavia during WWII. The film is told through the experiences of a little girl named Dara who is sent as a child during the Holocaust in the Balkans to the infamous extermination camp complex Jasenovac, also known as ""Balkan's Auschwitz"", when it was ruled by sadistic camp commander Maks Luburic until the liberation. The film is the first modern WWII movie that takes place in or shows this NDH era camp. —Natasa Drakulic ",14140
18,Double Trouble,1992,ActionComedy,4 / 10,https://yts.rs/movie/double-trouble-1992," Muscle-bound twins try to smash a jewel smuggling ring. ",7979
19,911 Nightmare,2016,Thriller,5.1 / 10,https://yts.rs/movie/911-nightmare-2016," A 911 operator is fired after mistaking a real murder for a prank call. After that, and feeling guilt, she works to find the killer before there is another victim. On her path to find the killer she discovered more about her self ",8989
0,Somewhere Amazing,2015,ActionDrama,6.6 / 10,https://yts.rs/movie/somewhere-amazing-2015," A married couple's seemingly perfect life is turned upside down when Lucia uncovers secrets that push her to break her usual routine. ",3333
1,Werewolves on Wheels,1971,Horror,4.3 / 10,https://yts.rs/movie/werewolves-on-wheels-1971," A biker gang visits a monastery where they encounter black-robed monks engaged in worshipping Satan. When the monks try to persuade one of the female bikers, Helen, to become a satanic sacrifice the bikers smash up the monastery and leave. The monks have the last laugh, though, as Helen, as a result of the satanic rituals, is now possessed and at night changes into a werewolf, with dire results for the biker gang. —Doug Sederberg ",5757
2,Ushijima the Loan Shark,2012,CrimeDrama,6.1 / 10,https://yts.rs/movie/ushijima-the-loan-shark-2012," Mirai Suzuki (Yuko Oshima) becomes responsible for her mother's debt which is owed to loan shark Kaoru Ushijima (Takayuki Yamada). To begin paying off her mother's debt, Mirai begins working at a dating cafe. Meanwhile, Jun (Kento Hayashi) is the ambitious and greedy company president for an event group. To borrow money, Jun visits Kaukau Finance owned by Kaoru Ushijima. ",3636
3,Married Life,2007,BiographyCrime,6.2 / 10,https://yts.rs/movie/married-life-2007," The late 1940s. Richard Langley, a bachelor playboy, narrates a story that starts when his best friend, Harry Allen, invites him to lunch to tell Richard he's in love. Trouble is, Harry's already married to Pat; he worries Pat would be hurt too deeply by a divorce. Then, Harry's new love, Kay, joins them. Richard is smitten, so when he finds out that Pat may be in love with someone else but won't tell Harry because she fears he would be too hurt, Richard can't decide if he should let all the cats out of the bag. He'd unite pairs of lovers, but he'd lose Kay. Meanwhile, Harry decides that a swift end to Pat's life would be more kind than divorcing her. He buys poison. Murder will out? — ",6464
4,Morbid,2013,Horror,4.3 / 10,https://yts.rs/movie/morbid-2013," A small town becomes the playground to a masked killer stalking and killing the locals for no apparent reason. With the town's sheriff and locals still more worried about a high school football game than getting to the bottom of what's going on, one detective from out of town must rush to save the lives of a group of teens tossing a party in the middle of all the chaos. But as we soon learn, these teens have some complicated issues of their own. —zombiesdontrun.net ",5050
5,My Country,2011,Drama,6.2 / 10,https://yts.rs/movie/my-country-2011," A film about the reunion of a family broken by the pain and because of the pain can be reunited. An intense story, told in a soft and sensitive way, showing the search and dedication of a man rediscovering family and the love that unites the brothers, finally forming a real family. ",3232
6,Spine Chiller,2019,Horror,4.2 / 10,https://yts.rs/movie/spine-chiller-2019," It's late October. The Spine Chiller is an annual Halloween dance with sinister beginnings. Take a trip with us as we delve into four different stories following four individuals who have been invited to this dance... Who will survive? What is going on at the Spine Chiller? ",4949
7,The Ploy,2016,ActionBiography,6.3 / 10,https://yts.rs/movie/the-ploy-2016," In the summer of '75 Pier Paolo Pasolini's film, ""Salò"", is stolen from the lab where he is editing it. This is just the first step of an intricate plan that will bring the great poet to his violent death. ",3030
8,Hangin' Out,1983,ComedyMusic,4.2 / 10,https://yts.rs/movie/hangin-out-1983," The pert Tina is sick of school and the muff in her Bavarian village. She wants to go with Tino - attendant of a visiting auto-scooter - who has to leave the place for dubious reasons. However he lets her down and leaves alone. Now Tina persuades fellow student Robby, who has a crush on her, to take her on a random trip with his motor-scooter. It seems only to be a matter of time until he realizes that she's just using him to follow her boyfriend - or will the shy Robby manage to win her heart on their chaotic journey? ",2929
9,Nel sole,1967,ComedyMusical,5.5 / 10,https://yts.rs/movie/nel-sole-1967," Carlo, a poor youth who works to pay for his studies, and is in love with Lorena, a rich girl. He pretends to be a tycoon with the help of two friends of his: a butler and a chauffeur. —Salvatore Santangelo ",2424
10,Aaron Loves Angela,1975,ActionComedy,5.7 / 10,https://yts.rs/movie/aaron-loves-angela-1975," Aaron and Angela, two young adults living in the Harlem ghetto of New York City, are deeply in love with each other. The only thing standing in the way of their love is their families. Aaron is black, while Angela is Puerto Rican, and neither family wants one of their own to associate with the others. As the pair rebel against the prejudices of their families, they soon find the conflict spreading out to their friends and neighbors, until the hatred threatens to spiral out of control. —Jean-Marc Rocher ",3232
11,MVP: Most Valuable Primate,2000,ComedyFamily,4.1 / 10,https://yts.rs/movie/mvp-most-valuable-primate-2000," Jack is a three-year-old chimpanzee who has been the subject of a long-term experiment by Dr. Kendall, a researcher who been teaching Jack to communicate through sign language. Jack, however, has not been making progress fast enough for Dr. Kendall's sponsor, Dr. Peabody, who has cut off his funding and sold Jack to a medical research lab. Afraid of what could happen to his simian friend, Dr. Kendall sneaks Jack out of his home in the lab; however, Jack is accidentally sent to Canada, where he escapes and is discovered by Tara, a deaf girl who recognizes Jack's sign language. Jack has an even bigger surprise for Tara's older brother Steven; Jack scrambles onto the ice in the midst of practice for Steven's junior league hockey team, and he and his teammates discover the primate has a natural talent for the game. With Jack on the team, Steven's team is on their way to a league championship, but Jack's notoriety attracts the unfortunate attention of Dr. Peabody, who is determined to send... ",3434
12,Don't Sting the Mosquito,1967,ActionComedy,6.2 / 10,https://yts.rs/movie/dont-sting-the-mosquito-1967," Rita, a vivacious co-ed flees her boarding school with her music teacher, who is also engaged to her. She wants to take part in a singing contest but her father who is dead against it has her kidnapped. He finally gives in when his wife threatens to sing in the contest herself. —Salvatore Santangelo ",2727
13,Jerichow,2008,Drama,7 / 10,https://yts.rs/movie/jerichow-2008," The dishonorably discharged Afghanistan veteran Thomas returns to his home village of Jerichow. Ali, a local Turkish-German businessman, owner of a snack-bar chain, hires him as a driver. That's when Thomas meets Laura, his Turkish boss's young and attractive wife. A classic love triangle is born, unfolding in desolate northeast Germany, where thick forests suddenly end on cliffs overlooking the Baltic Sea. Caught between guilt and freedom, between passion and reason, the protagonists have no hopes for fulfillment of their dreams. ",4343
14,Rita the Mosquito,1966,Musical,5.7 / 10,https://yts.rs/movie/rita-the-mosquito-1966," Rita, a vivacious co-ed is in love with her music teacher, a man who leads a double life - bespectacled professor by day and composer of rock songs by night. Will Rita win his heart? ",2424
15,Penelope,2018,ComedyDrama,5.5 / 10,https://yts.rs/movie/penelope-2018," In the Smug art world, innocence perishes. This is the discovery experienced firsthands by Penelope, a young woman who, after embarking on a series of insignificant relationships, arrives at a field of new experiences, some sort of moral abyss she will find herself trapped in more and more. ",6565
16,Secret of Water,2015,Documentary,5.3 / 10,https://yts.rs/movie/secret-of-water-2015," From the moment life first came into existence upon our planet, it was dependent upon the vitality of water. Over the years, our use and misuse of this precious resource has altered the vital information it carries in unexpected ways. As we consult with prominent scientists, including Konstatin Korotkov and Masaru Emoto, we gain insights into unlocking the secret of water so we can begin restoring vitality and vibrancy to all life on Earth. ",6464
17,Tiko and the Shark,1962,Drama,7.3 / 10,https://yts.rs/movie/tiko-and-the-shark-1962," Story about a young boy who make friends with a baby shark. He introduces the shark to his girl friend and the shark is his pet. A decade later they reunite and now they are husband and wife and the shark becomes friends again ",4848
18,"Rita, la figlia americana",1965,ComedyMusical,4.8 / 10,https://yts.rs/movie/rita-la-figlia-americana-1965," Professor Serafino Benvenuti is a master of classical music who has the passion of the orchestra director. However, the young audience of the 1960s does not appreciate classical composers like Mozart or Beethoven, so Serafino is likely to have compromised his image as a director. ",2626
19,Sången om den eldröda blomman,1919,DramaRomance,6.9 / 10,https://yts.rs/movie/sangen-om-den-eldroda-blomman-1919," Olof is the restless son of a wealthy farmer. He meets Annikki and brings her to the evening dance. But at the dance he abandons Anniki for another girl, the maid Elli. Later that evening, the couple is surprised by Olof's mother. The next day, his father is angry about Olof being with a simple maid. After a violent quarrel Olof hits his father and therefore must leave his home. —Ulf Kjell Gür ",2121
0,Chloe's Pocketbook Diary,2022,Crime,2.6 / 10,https://yts.rs/movie/chloes-pocketbook-diary-2022," From the age of 13 Chloe Addison (Davina Works) has wanted to be in her family's business. Her mother Queen (Nae Su) is the one in charge of operations and Chloe aspires to be just like her. Upon returning home from college Chloe finally gets the chance to prove that she has the guts to do the dirty work that is required. But Chloe struggles to be as ruthless as Queen and she often fails to keep her desires at bay and focus on running the family empire. Secrets from the past come back to haunt the Addison's and it's up to Chloe to maintain order. Will she rise to the occasion or let the pages burn? ",13433
1,25 Siblings and Me,2020,Documentary,8.2 / 10,https://yts.rs/movie/25-siblings-and-me-2020," The incredible story of Oli, a young British man with Asperger's, who overnight discovers he has 25 brothers and sisters, all from the same American sperm donor. ",4747
2,The Future of Work and Death,2016,Documentary,6.9 / 10,https://yts.rs/movie/the-future-of-work-and-death-2016," The Future of Work and Death is a documentary concerning the growth of exponential technology and where it is taking us. The film focuses on how future technology could significantly change the two inevitable features of the human experience; punching the clock and fading away. It explores how advanced automation, AI and technological singularity could be achievable in the next 30 years. How job obsolescence and technological unemployment could consequently occur and how digital immortality may not be a thing of science fiction. But what are the socio-political repercussions of these innovations and are we ready for them? Does working less mean living more and is ending ageing incumbent on us? Worldwide experts in the fields of futurology, anthropology, neuroscience and philosophy share their thoughts on these future advancements. —Gadfly Productions UK ",4646
3,Lone Wolf Isazo,1968,ActionDrama,7.4 / 10,https://yts.rs/movie/lone-wolf-isazo-1968," Isazo is a traveling gambler and living legend in the world of Yakuza, known for his swordsmanship and bravery, his impeccable manners, and his brilliant talent in gambling. ",5050
4,Heckle,2020,ComedyDrama,4 / 10,https://yts.rs/movie/heckle-2020," A stand up comedian encounters a seemingly insane heckler, who becomes his stalker. This is a heckle on a whole new level... ",5050
5,Nixon by Nixon: In His Own Words,2014,Documentary,7.4 / 10,https://yts.rs/movie/nixon-by-nixon-in-his-own-words-2014," On Aug. 9, 1974, Richard Milhous Nixon became the first American president to resign from office. From 1971 to 1973, he had secretly recorded his private conversations, purportedly for the purpose of historical record, but in the wake of the Watergate scandal the revelation of the tapes led to his downfall.Fearing that the blunt and candid remarks on the tapes would sully the presidency forever, Nixon sought to prevent their public release for the rest of his life after leaving office. However, after his death in 1994, the government began releasing the 3,700 hours of recordings. The final tapes were made public on Aug. 20, 2013.In 1982, John Ehrlichman, Nixons former chief domestic advisor, voiced concern about the Nixon tapes, noting, The problem is that historians are going to grab an hour of tapeand if you listen to a snippet of tape, youre going to form an impression of this man thats going to be wrong. Sometime, hopefully, there will be a committee of historians who will listen to all the tapes and go into all the archives and then come out and say Richard Nixon was the strangest collection, the strangest paradoxical combination of any man I ever heard of. And theyll be right.Only Chief of Staff H.R. Bob Haldeman, Deputy Assistant Alexander Butterfield and Special Assistant Stephen Bull knew of the recordings. Those who did not know included John Ehrlichman, National Security Advisor Henry Kissinger, Deputy National Security Advisor Andrew Haig, Attorney General John Mitchell and Secretary of State William Rogers, among others. It was voice activated everything was taped which was probably stupid, Nixon conceded in 1983.The declassified tapes revealed the Presidents opinions on a vast number of topics, including the Vietnam War, the Pentagon Papers leak, his Supreme Court appointments, and other matters of state. Nixon derided anti-war protesters in private conversations with Henry Kissinger, saying, It really burns me up. We have no pride do we anymore, Henry? He had equally harsh words for young Vietnam vet John Kerry, calling him quite a phony. Years later, Nixon insisted that despite the anti-war sentiment in Congress and the media, That was not the voice of America. The voice of America was the silent majority.Nixons angry reaction to the New York Times publication of thousands of secret Pentagon documents detailing Americas involvement in Vietnam revealed his growing hatred of the press. This is treasonable action on the part of the bastards that put it out, he exclaimed to Henry Kissinger. Daniel Ellsberg of the Rand Corporation, who released the papers to the Times, became a target of his anti-Semitic outbursts. The Jews are, are born spies, he said, and asked Chief of Staff Haldeman to look at any sensitive areas around where Jews are involved.With two vacancies open on the Supreme Court and pressure mounting to nominate a woman, Nixon told the press his list of candidates included Mildred Lillie and Sylvia Bacon. But behind closed doors, he told John Mitchell, I would like to sorta get them off the woman kick if we can. Years later, Nixon called the appointment of the Supreme Court justices the most important achievement domestically of his presidency. Internationally, Nixon described his historic trip to China in 1972 as a watershed moment, and cited his trip to Moscow to negotiate an arms control agreement, as another major foreign policy achievement.The press is the enemy. The press is the enemy. The press is the enemy, Nixon can be heard telling Henry Kissinger. You must keep up the attack on the media. Youve got to keep destroying their credibility, he told Special Counsel Charles Colson. Whether calling them sons of bitches or bastards, Nixons distaste of reporters was only thinly veiled in interviews, and entirely open behind closed doors.After the Watergate break-in, Nixon discussed with Bob Haldeman bailing out the five men arrested saying, Well, they took a hell of a risk. And they have to be paid. Later, he told speechwriter Pat Buchanan, The Watergate thing well, thats going to pass. Thatll be over. Theyll indict a few people, and then the goddam things over.Despite Nixons reelection landslide victory and the achievement of what he called, peace with honor in Vietnam, Watergate did not pass. At the Senate Watergate hearing on July 16, 1973, former Deputy Assistant Alexander Butterfield revealed the secret electronic listening devices in the office of the president. Facing certain impeachment, Nixon subsequently resigned. ",9797
6,The 12th Suspect,2019,CrimeDrama,5.8 / 10,https://yts.rs/movie/the-12th-suspect-2019," A military detective investigating the murder of a poet in the immediate aftermath of the Korean War. ",4848
7,Cube,2021,HorrorMystery,4.6 / 10,https://yts.rs/movie/cube-2021," In the remake of the Canadian film, six males and females of varying ages and backgrounds find themselves locked and confined in a mysterious cube shaped room. They do not have any ideas where they are and decide to escape. They need to work with one another and decipher the code needed to exit the cube. —aghaemi ",18483
8,The Girl on the Mountain,2022,DramaThriller,4.7 / 10,https://yts.rs/movie/the-girl-on-the-mountain-2022," The Girl on the Mountain is an intense thriller set against a backdrop of beautiful, yet treacherous wilderness. Haunted by family tragedy, reclusive backwoodsman Jack Ward (Daniel O'Reilly) is given a chance at redemption when a young girl (Makenzie Sconce) fleeing abuse and murder, comes into his life. Safety and security are short-lived as the girl's vengeful father and his posse converge on the two. Now Ward must summon his instincts as a paternal protector and face off against the sadistic intruders. —Matt Sconce and Saban Films ",31007
9,The first Gentleman,2021,Comedy,5.1 / 10,https://yts.rs/movie/the-first-gentleman-2021," A zoologist and expert on birds is on a trip to an isolated locale to study the native species. He is expected to be in relative isolation given his destination. His wife is the leader of a political party in Japan. His wife asks him how he would feel should she become Prime Minister. Lo and behold she is the leader of the country upon his return. —aghaemi ",5050
10,The Great Love of Count Dracula,1973,Horror,5.2 / 10,https://yts.rs/movie/the-great-love-of-count-dracula-1973," Stranded at the foot of the Carpathians after a bloody accident at the infamous Borgo Pass, a quintet of passengers--four young women and a man--seek shelter in the latest acquisition of eccentric Dr Wendell Marlowe: a cavernous former sanatorium. Now, the guests have no other option but to spend the night in the cold, rumour-ridden castle; however, it is not before long that, one after another, they fall under the spell of their courteous, cryptic host. But, if the hair-raising legend of vampires is true, what will it take to rid the land of Count Dracula's unholy stigma? —Nick Riganas ",5454
11,Weit: The Story of a Journey Around the World,2017,AdventureDocumentary,8.3 / 10,https://yts.rs/movie/weit-the-story-of-a-journey-around-the-world-2017," Two young Germans spend three and a half years traveling around the world just by hitchhiking, bus, train and ship. They travel almost 100,000 kilometers through Europe, Asia, North and Central America. ",4949
12,Zenobia,1939,ComedyDrama,6 / 10,https://yts.rs/movie/zenobia-1939," A southern country doctor is called on by a visiting circus man to cure his sick elephant. After the doctor heals the grateful beast, the elephant becomes so attached to him that it starts to follow him everywhere. —Daniel Bubbeo ",6565
13,Autumn Girl,2021,BiographyDrama,5.4 / 10,https://yts.rs/movie/autumn-girl-2021," The turn of 1962 and 1963. Kalina Jedrusik's star shines with full brilliance. The actress is the happy wife of Stanislaw Dygat, she also has a hot romance with a young singer, whom her husband completely accepts. However, her shameless joy in life offends and outrages many. After her performance at Barbórka, the artist learns that the cross, exposed on a deep neckline, shocked the people's authorities. Kalina is banned from appearing on television, which is an opportunity for a high-ranking official working on television to take revenge for his unrequited affection. How will she act in this situation? Will she manage to remain independent? —G ",5454
14,Taylor Tomlinson: Look at You,2022,ComedyDocumentary,7.3 / 10,https://yts.rs/movie/taylor-tomlinson-look-at-you-2022," Taylor is a girl struggling with mental health, grief and dating. Follow her journey as she shares an intimate look of her life in a hilarious way. ",8484
15,Lingui: The Sacred Bonds,2021,ActionDrama,6.7 / 10,https://yts.rs/movie/lingui-the-sacred-bonds-2021," Amina, a practicing Muslim, lives with her daughter, 15-year-old Maria. When Amina learns Maria is pregnant and wants to abort the child, they face an impossible situation in a country where abortion is legally and morally condemned. ",3838
16,The Conman,1998,ActionComedy,6 / 10,https://yts.rs/movie/the-conman-1998," A card sharp gets caught cheating and winds up in a brawl. He is unjustly jailed for the death of a mob boss; and when he is released, he searches frantically for his wife and son, whom he has never seen. ",5151
17,War Hunt,1962,DramaWar,6.3 / 10,https://yts.rs/movie/war-hunt-1962," Recruits head to the front lines towards the close of the Korean War. The interaction between two of the soldiers...an idealistic newcomer and a psychotic who goes on one-man patrols slitting enemy throats under cover of night...and the orphan boy who comes between them is examined. The Cease-Fire brings the three to a final resolution. —Martin H. Booda ",5959
18,Adventures in Success,2021,Comedy,4.1 / 10,https://yts.rs/movie/adventures-in-success-2021," A sex-cult settles in the Catskills to build community and spread knowledge, led by their mystical female founder. Their mission is to prioritize pleasure through a ritual called Jilling Off, which they believe will heal Mother Earth. ",9999
19,The Prototype,2022,ActionSci-Fi,2.4 / 10,https://yts.rs/movie/the-prototype-2022," Garrett Brown wakes up to a destroyed world 300 years into the future. His memory is slowly coming back thanks to drinking a blue liquid provided by human clones that survived the nuclear holocaust. Garrett remembers being part of a United States government agency and leading an investigation, in which terrorist aliens, led by Reverend Jeremiah C. Hope, plan to take over the planet. Garrett dies protecting us but is buried and hidden by the agency to later resurrect in the future. He and the clones who saved him must now come together to overthrow Piak, the alien conqueror, and take back Earth. Garrett fulfills his destiny and becomes The Prototype - the only hope for mankind. —Marcelo Grion ",34037
0,Malcolm,1986,ComedyCrime,7.2 / 10,https://yts.rs/movie/malcolm-1986," Malcolm is a chronically shy mechanical genius who has just been fired for building his own tram. He gets Frank, who has just been released from jail, to move in to help pay the bills. Malcolm, with Frank's help, turns to a life of crime. —Dougal Scott ",7777
1,The Montecarlo Story,1956,ComedyDrama,5.7 / 10,https://yts.rs/movie/the-montecarlo-story-1956," A gambler very much in debt, sets his cap for a beautiful woman, not knowing that she is also penniless. ",4545
2,Table Manners,2018,ActionComedy,5.2 / 10,https://yts.rs/movie/table-manners-2018," Housewife Megan's idyllic life is thrown into turmoil, when it emerges that her husband, Lloyd, faces a heavy prison sentence for tax evasion. Megan, caught completely unawares is sent into a tailspin as she, not only loses her husband, her home and her comfortable suburban life, but also finds herself implicated in the tax fraud and facing jail time. Down on her luck and with nothing to her name Megan has to rediscover who she really is. With the help of her son and her best friend, Lindiwe, she finds solace and hope in her life-long love and affinity for cooking. She learns that the path back home begins with realizing that she is enough and all she needs is her family, food and love. Life's 3 courses made easy. —Nkuli & Leli ",4747
3,Tout Va Bien,1972,ActionDrama,6.6 / 10,https://yts.rs/movie/tout-va-bien-1972," Jean-Luc Godard dissects the structure of society, movies, love and revolution. He asks compelling questions: Can love survive a relationship? Can ideology survive revolution? He also looks at the French student riots of the 1960s with a critical eye, and ends up satirizing contemporary views of history. A battery of thoughts complete with criticism of modern society and movies. ",3535
4,Duisburg - Linea di sangue,2019,ActionCrime,5.5 / 10,https://yts.rs/movie/duisburg-linea-di-sangue-2019," After a brutal mafia-led massacre in the city of Duisburg, two detectives - one Italian, one Gernan - team up to investigate.Based on true events. ",3131
5,The Scenesters,2009,ActionComedy,5.9 / 10,https://yts.rs/movie/the-scenesters-2009," Someone is killing beautiful young Hipsters in East L.A. Charlie is a crime scene cleaner working for Aftershocks Inc. with a penchant for Sherlock Holmes type deduction. Wallace is an out-of-luck filmmaker working as a crime scene videographer. The detectives covering the murders are apathetic at best but with good names (Henry and Carlita, particularly Carlita). Good names, bad attitudes. —Anonymous ",3636
6,The Summit,2017,ActionDrama,6 / 10,https://yts.rs/movie/the-summit-2017," The president of Argentina, Hernán Blanco, is facing a very important decision. He is participating in a meeting between different state leaders, which takes place in La Cordillera. From there, in the middle of the Summit of Latin American presidents, he will have to be able to solve a very complicated personal matter that can affect both his private and public life. ",3030
